CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNOQWVHMMKMCDEIJAH00645849;2020;3;1;2;1;1;S;33;3458;2;2;08/07/1904;54;2;2;1;2;0;6;1;;3;26.00;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;14,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;8600.00;2.00;0.00;0.00;0.00;0.00;99.00;9.00;40311.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;1.00;1.00;3.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;2;  ;2;;;2;4692;0;10000.00;2;  ;2;;;2;4665;0;0;0;0;0;0;0;0;0;0;0;0;0;82000;08;  ;08;;;08;27333,33;07;  ;07;;;08;5955;235900,68
TQRMNOQWVHMMKMCDEIJAH00645849;2020;3;1;3;1;1;S;33;3458;3;2;;21;5;2;1;1;2;7;2;3.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3458;0;0.00;0;  ;0;;;0;3458;0;0;0;0;0;0;0;0;0;0;0;0;0;82000;08;  ;08;;;08;27333,33;07;  ;07;;;08;5955;0,00
TQRMNOQWWHMMKMCDEIJAH00650913;2020;3;1;1;1;1;S;33;6217;1;1;02/11/1404;40;2;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2.00;3.00;20,00;6,00;1.00;3.00;1.00;2.00;2.00;1.00;8501.00;2.00;0.00;0.00;0.00;0.00;11.00;0.00;41332.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;5;  ;5;;;5;7606;20000;45000.00;8;  ;8;;;8;8070;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;08;  ;08;;;08;16000,00;05;  ;05;;;05;9065;589751,71
TQRMNOQPQHJMOLCDEIJAH00663373;2020;3;1;1;1;1;S;33;3717;1;1;;28;1;4;1;2;0;2;1;;3;10.00;1;;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;76,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4504.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;82113.00;1.00;0.00;0.00;0.00;1.00;1.00;3.00;1.00;7.00;4.00;2.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;6;  ;6;;;6;5211;0;40000.00;8;  ;7;;;8;5715;0;0;0;0;0;0;0;0;0;0;0;0;10000;50000;06;  ;05;;;06;25000,00;07;  ;07;;;08;5156;707702,05
TQRMNOQPQHJMOLCDEIJAH00663373;2020;3;1;2;1;1;S;33;3717;2;2;;22;1;4;1;2;0;4;2;4.00;1;;1;;3;3;0;4;0;0;0;0;0;0;0;0;0;0;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3717;0;10000.00;2;  ;2;;;2;4276;0;0;0;0;0;0;0;0;0;0;0;0;10000;50000;06;  ;05;;;06;25000,00;07;  ;07;;;08;5156;0,00
TQRMNOQPRHJMOLCDEIJAH00663374;2020;3;1;1;1;1;S;33;3717;1;1;;27;1;2;1;2;0;4;1;;1;;1;;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;28,00;0,00;1.00;3.00;2.00;2.00;2.00;2.00;5601.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;5002.00;1.00;0.00;0.00;0.00;1.00;2.00;3.00;0.00;7.00;5.00;2.00;10000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;10000;2;  ;2;;;2;7134;0;70000.00;10;  ;9;;;10;5870;0;0;0;0;0;0;0;0;60000;0;0;0;60000;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;235900,68
TQRMNOQPRHJMOLCDEIJAH00663374;2020;3;1;2;1;1;S;33;3717;2;2;;22;1;1;1;1;1;6;2;0.00;1;;1;;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;28,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4808.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;30333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;2.00;2.00;1.00;4.00;-9.00;0.00;0.00;0.00;-9.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;  ;12;;;12;0;0;-9.00;12;  ;12;;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;-9,00
TQSMNOSQVHJMOLCDEIJAH00663375;2020;3;1;1;1;1;S;33;3717;1;1;;44;5;4;1;2;0;2;1;;1;;1;;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;44,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;2500.00;2.00;0.00;0.00;0.00;0.00;4.00;0.00;80313.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;  ;12;;;12;0;0;-9.00;12;  ;12;;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;-9,00
TQRMNORXQHJOSPCDEIJAH00663376;2020;3;1;1;1;1;S;33;1765;1;2;;65;3;1;1;2;0;2;1;;3;82.00;1;;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;1.00;8501.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;56314.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;25000.00;0.00;0.00;0.00;13000.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;5;  ;4;;;5;1681;0;38000.00;7;  ;7;;;8;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;52700;06;  ;06;;;06;26350,00;07;  ;07;;;08;2749;589751,71
TQRMNORXQHJOSPCDEIJAH00663376;2020;3;1;2;1;1;S;33;1765;3;2;05/04/2104;33;5;1;1;2;0;9;1;;1;;1;;1;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1765;0;14700.00;3;  ;3;;;3;2050;9800;0;0;0;0;0;0;0;0;0;0;4900;14700;52700;06;  ;06;;;06;26350,00;07;  ;07;;;08;2749;0,00
TQRMNOPXYHLOSNCDEIJAH00639135;2020;3;1;3;1;1;S;33;2337;3;1;;18;5;4;1;2;0;4;1;;1;;1;;4;3;0;7;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2337;0;0.00;0;  ;0;;;0;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;01;  ;01;;;01;2500,00;01;  ;01;;;01;2974;0,00
TQRMNOPXYHLOSNCDEIJAH00639135;2020;3;1;4;1;1;S;33;2337;3;1;;12;5;4;1;1;2;4;2;0.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2337;0;0.00;0;  ;0;;;0;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;01;  ;01;;;01;2500,00;01;  ;01;;;01;2974;0,00
TQRMNOPXYHLOSNCDEIJAH00639135;2020;3;1;1;1;1;S;33;2337;1;1;09/01/0904;44;2;4;1;2;0;4;1;;5;222.00;1;;4;3;0;4;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2337;0;10000.00;2;  ;2;;;2;2623;0;0;0;10000;0;0;0;0;0;0;0;0;10000;10000;01;  ;01;;;01;2500,00;01;  ;01;;;01;2974;0,00
TQRMNOPXYHLOSNCDEIJAH00639135;2020;3;1;2;1;1;S;33;2337;2;2;;44;2;4;1;2;0;6;1;;5;222.00;1;;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;56,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;9999.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;80133.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;2.00;2.00;-8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2337;0;0.00;0;  ;0;;;0;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;01;  ;01;;;01;2500,00;01;  ;01;;;01;2974;0,00
TQRMNORRTHLOSNCDEIJAH00639517;2020;3;1;1;1;1;S;33;2555;1;1;;30;1;4;1;2;0;6;2;2.00;1;;1;;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;72,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;80113.00;6.00;0.00;0.00;0.00;1.00;3.00;1.00;1.00;7.00;2.00;1.00;0.00;1000.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;1;  ;1;;;1;3611;0;1000.00;1;  ;1;;;1;3970;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;01;  ;01;;;01;7500,00;02;  ;02;;;03;4105;23590,07
TQRMNORRTHLOSNCDEIJAH00639517;2020;3;1;2;1;1;S;33;2555;2;2;;23;1;4;1;1;1;7;2;0.00;1;;1;;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;72,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;31113.00;6.00;0.00;0.00;0.00;1.00;3.00;1.00;1.00;7.00;2.00;1.00;0.00;4000.00;3.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;4000;1;  ;1;;;1;3901;0;14000.00;3;  ;3;;;3;4098;0;0;0;10000;0;0;0;0;0;0;0;0;10000;15000;01;  ;01;;;01;7500,00;02;  ;02;;;03;4105;94360,27
TQRMNORRVHLOSNCDEIJAH00639033;2020;3;1;1;1;1;S;33;3723;1;2;06/08/1104;43;3;1;1;2;0;4;1;;3;90.00;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;8,00;0,00;1.00;1.00;1.00;2.00;1.00;3.00;1009.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;53313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;1.00;9.00;4.00;1.00;2.00;1.00;2.00;0.00;1.00;1.00;1.00;1.00;0.00;2.00;2.00;1.00;4.00;8500.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;8500;2;  ;2;;;2;4168;0;8500.00;1;  ;1;;;2;4375;0;0;0;0;0;0;0;0;0;0;0;0;0;10900;01;  ;01;;;01;1816,67;01;  ;01;;;01;4737;200515,58
TQRMNORRVHLOSNCDEIJAH00639033;2020;3;1;2;1;1;S;33;3723;3;1;;23;5;4;1;2;0;4;2;0.00;1;;1;;3;3;0;4;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3723;0;0.00;0;  ;0;;;0;3723;0;0;0;0;0;0;0;0;0;0;0;0;0;10900;01;  ;01;;;01;1816,67;01;  ;01;;;01;4737;0,00
TQRMNORRVHLOSNCDEIJAH00639033;2020;3;1;3;1;1;S;33;3723;3;2;;22;5;4;1;2;0;4;2;4.00;1;;1;;3;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3723;0;2400.00;1;  ;1;;;1;4213;0;0;0;2400;0;0;0;0;0;0;0;0;2400;10900;01;  ;01;;;01;1816,67;01;  ;01;;;01;4737;0,00
TQRMNORRVHLOSNCDEIJAH00639033;2020;3;1;4;1;1;S;33;3723;3;1;;10;5;4;1;1;1;2;2;4.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3723;0;0.00;0;  ;0;;;0;3723;0;0;0;0;0;0;0;0;0;0;0;0;0;10900;01;  ;01;;;01;1816,67;01;  ;01;;;01;4737;0,00
TQRMNORRVHLOSNCDEIJAH00639033;2020;3;1;5;0;1;S;33;3723;3;1;;8;5;4;1;1;1;2;2;1.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3723;0;0.00;0;  ;0;;;0;3723;0;0;0;0;0;0;0;0;0;0;0;0;0;10900;01;  ;01;;;01;1816,67;01;  ;01;;;01;4737;0,00
TQRMNOPXYHJLTOCDEIJAH00663405;2020;3;1;2;1;1;S;33;2286;3;1;;37;5;2;1;2;0;4;1;;1;;1;;4;3;0;4;0;0;0;0;0;0;0;0;0;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2286;0;0.00;0;  ;0;;;0;2286;0;0;0;0;0;0;0;0;0;0;0;0;0;180000;10;  ;10;;;10;90000,00;10;  ;10;;;10;3333;0,00
TQRMNORVWHJLTOCDEIJAH00663406;2020;3;1;1;1;1;S;33;2649;1;2;;49;2;1;1;2;0;4;1;;1;;1;;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;20,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4811.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;30133.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;6.00;2.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;  ;12;;;12;0;0;-9.00;12;  ;12;;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;-9,00
TQRMNORVWHJLTOCDEIJAH00663406;2020;3;1;2;1;1;S;33;2649;2;1;;59;2;1;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4501.00;2.00;0.00;0.00;0.00;0.00;10.00;0.00;30332.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;  ;12;;;12;0;0;-9.00;12;  ;12;;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;-9,00
TQRMNORVWHJLTOCDEIJAH00663406;2020;3;1;3;1;1;S;33;2649;3;1;;14;5;1;1;1;2;4;2;2.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2649;0;0.00;0;  ;0;;;0;2649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;0,00
TQRMNORVWHJLTOCDEIJAH00663406;2020;3;1;4;1;1;S;33;2649;3;1;;26;5;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;7000.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;10333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;  ;12;;;12;0;0;-9.00;12;  ;12;;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;-9,00
TQRMNOPWSHMKTMCDEIJAH00645350;2020;3;1;1;1;1;S;33;1692;1;1;;75;2;2;1;2;0;7;1;;1;;1;;6;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1692;0;120000.00;10;  ;10;;;10;2056;80000;0;0;0;0;0;0;0;0;0;0;40000;120000;142500;10;  ;10;;;10;71250,00;10;  ;10;;;10;2300;0,00
TQRMNOPWSHMKTMCDEIJAH00645350;2020;3;1;2;1;1;S;33;1692;2;2;;77;2;2;1;2;0;4;1;;5;410.00;1;;4;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1692;0;22500.00;5;  ;5;;;5;2148;15000;0;0;0;0;0;0;0;0;0;0;7500;22500;142500;10;  ;10;;;10;71250,00;10;  ;10;;;10;2300;0,00
TQRMNOQVSHLOTOCDEIJAH00645348;2020;3;1;3;1;1;S;33;1308;3;1;;12;5;1;1;1;2;2;2;6.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1308;0;0.00;0;  ;0;;;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;97500;09;  ;09;;;09;19500,00;06;  ;06;;;06;1741;0,00
TQRMNOQVSHLOTOCDEIJAH00645348;2020;3;1;4;1;1;S;33;1308;3;2;;10;5;1;1;1;2;2;2;4.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1308;0;0.00;0;  ;0;;;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;97500;09;  ;09;;;09;19500,00;06;  ;06;;;06;1741;0,00
TQRMNOQVSHLOTOCDEIJAH00645348;2020;3;1;5;0;1;S;33;1308;3;1;;4;5;1;1;1;2;1;2;0.00;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1308;0;0.00;0;  ;0;;;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;97500;09;  ;09;;;09;19500,00;06;  ;06;;;06;1741;0,00
TQRMNOQVSHLOTOCDEIJAH00645348;2020;3;1;1;1;1;S;33;1308;1;1;;31;1;1;1;2;0;5;2;2.00;1;;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;36,00;0,00;2.00;0.00;2.00;1.00;2.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;36323.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;30000.00;0.00;0.00;0.00;15000.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;6;  ;5;;;6;1613;0;45000.00;8;  ;8;;;8;1616;0;0;0;0;0;0;0;0;0;0;0;0;0;97500;09;  ;09;;;09;19500,00;06;  ;06;;;06;1741;707702,05
TQRMNOQVSHLOTOCDEIJAH00645348;2020;3;1;2;1;1;S;33;1308;2;2;;31;1;1;1;2;0;5;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;8200.00;2.00;0.00;0.00;0.00;0.00;11.00;0.00;20333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;35000.00;0.00;0.00;0.00;17500.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;35000;7;  ;7;;;7;1613;0;52500.00;9;  ;8;;;9;1736;0;0;0;0;0;0;0;0;0;0;0;0;0;97500;09;  ;09;;;09;19500,00;06;  ;06;;;06;1741;825652,39
